Unnamed: 0,junction,node,x,y,latitude,longitude,stream_order,receiver_junction,geometry,node.1,row,col,latitude.1,longitude.1,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,dist,sinuosity,gradient,Junction Index,most_common_rocktype_id,RCS_D,LE,ksn_bin,ksn_bin_label,ksn_bin_midpoint
386,1712,148859895,568962.5,6076527.5,54.8311239,-1.92641409,2,1713,POINT (-1.92641409 54.8311239),148859895,7390,14068,54.8311239,-1.92641409,6.5529,199.98,31092.0,14470000.0,65.691,-233.22,519,7,197.24,0.0,1.206323300269859,0.034329200385789,1712,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
387,1713,146967734,570222.5,6076962.5,54.8348574,-1.90669713,3,1430,POINT (-1.90669713 54.8348574),146967734,7303,14320,54.8348574,-1.90669713,5.6116,154.22,29484.0,23488000.0,81.113,-301.65,519,7,153.53,0.0,1.1076137236004222,0.030512567888563,1713,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
388,1721,149142102,565057.5,6076462.5,54.8310621,-1.98720961,1,1722,POINT (-1.98720961 54.8310621),149142102,7403,13287,54.8310621,-1.98720961,10.155,270.4,41736.0,1312900.0,29.828,-34.575,517,7,268.33,0.0,1.1116617369608286,0.0576870372495377,1721,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
389,1722,146771007,564667.5,6077007.5,54.8360096,-1.99315806,2,1428,POINT (-1.99315806 54.8360096),146771007,7294,13209,54.8360096,-1.99315806,8.9452,231.74,40991.0,20618000.0,15.765,91.107,513,7,232.13,0.0,1.1995194677801495,0.0132424316552738,1722,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,3,15–20,17.142
390,1729,149711143,580487.5,6076332.5,54.8276531,-1.74709519,1,1569,POINT (-1.74709519 54.8276531),149711143,7429,16373,54.8276531,-1.74709519,10.335,116.67,66871.0,1878800.0,20.29,-92.498,566,8,117.19,0.0,1.133744701941459,0.033325223057067,1729,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
391,1730,149899850,544552.5,6076287.5,54.8317326,-2.30641859,1,1731,POINT (-2.30641859 54.8317326),149899850,7438,9186,54.8317326,-2.30641859,12.248,360.72,72280.0,1733300.0,42.553,-159.73,21,1,361.44,0.0,1.1418853805098923,0.074654856208793,1730,262.0,LIMESTONE,0.552380952,7,34–43,38.533500000000004
392,1731,149246783,544252.5,6076437.5,54.8331071,-2.31106558,2,1629,POINT (-2.31106558 54.8331071),149246783,7408,9126,54.8331071,-2.31106558,11.662,335.68,71897.0,11347000.0,36.868,-92.884,14,1,337.08,0.0,1.2117108674349946,0.0237520351364489,1731,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,7,34–43,38.533500000000004
393,1734,150009742,549862.5,6076262.5,54.8310077,-2.22376623,1,1735,POINT (-2.22376623 54.8310077),150009742,7443,10248,54.8310077,-2.22376623,13.064,372.42,75587.0,1250600.0,35.454,-89.876,16,1,373.28,0.0,1.1582572484698883,0.0694665146273326,1734,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
394,1735,149596051,549177.5,6076357.5,54.831929,-2.23441274,2,1736,POINT (-2.23441274 54.831929),149596051,7424,10111,54.831929,-2.23441274,11.738,324.38,74786.0,18195000.0,25.615,23.858,8,1,324.52,0.0,1.2405697393171382,0.0171957976321717,1735,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,5,24–28,26.1535
395,1736,148028950,548902.5,6076717.5,54.8351909,-2.23863259,2,1683,POINT (-2.23863259 54.8351909),148028950,7352,10056,54.8351909,-2.23863259,11.435,316.59,74224.0,26217000.0,25.636,23.612,8,1,316.77,0.0,1.1875488262657248,0.012973919114177,1736,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,5,24–28,26.1535
396,1737,150182230,541597.5,6076222.5,54.8314026,-2.3524272,1,1738,POINT (-2.3524272 54.8314026),150182230,7451,8595,54.8314026,-2.3524272,12.813,363.46,71693.0,1285000.0,27.78,7.3963,24,1,363.33,0.0,1.2454223874159815,0.0594645337090165,1737,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,5,24–28,26.1535
397,1738,148027516,541732.5,6076717.5,54.8358395,-2.35025429,2,1693,POINT (-2.35025429 54.8358395),148027516,7352,8622,54.8358395,-2.35025429,11.739,332.95,71054.0,6028800.0,42.29,-162.28,19,1,334.16,0.0,1.1590358800661813,0.0316964233484669,1738,252.0,LIMESTONE,0.504761905,7,34–43,38.533500000000004
398,1739,150231894,572237.5,6076212.5,54.8278321,-1.87551929,1,1431,POINT (-1.87551929 54.8278321),150231894,7453,14723,54.8278321,-1.87551929,8.2766,227.44,29429.0,1251200.0,27.318,5.7334,524,7,231.84,0.0,1.291200772781802,0.0540003639555036,1739,722.0,MUDSTONE,0.619047619,5,24–28,26.1535
399,1750,151429875,574032.5,6075937.5,54.8250993,-1.84765412,1,1698,POINT (-1.84765412 54.8250993),151429875,7508,15082,54.8250993,-1.84765412,17.06,225.31,75329.0,1524600.0,30.878,-300.06,554,8,226.73,0.0,1.175070562465695,0.0436840238951081,1750,833.0,SANDSTONE,0.552380952,6,28–34,31.032500000000002
400,1751,151469049,552057.5,6075927.5,54.8277742,-2.18965961,1,1752,POINT (-2.18965961 54.8277742),151469049,7510,10687,54.8277742,-2.18965961,20.844,457.26,69335.0,1900900.0,25.819,-79.223,496,7,458.96,0.0,1.319578249121876,0.041865155386736,1751,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
401,1752,148203911,553557.5,6076677.5,54.8343554,-2.16617406,2,1753,POINT (-2.16617406 54.8343554),148203911,7360,10987,54.8343554,-2.16617406,18.138,387.05,67122.0,9356200.0,26.124,-86.71,495,7,387.12,0.0,1.2549545018485462,0.024538074550942,1752,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
402,1753,146204881,558652.5,6077137.5,54.8379181,-2.08676844,3,1754,POINT (-2.08676844 54.8379181),146204881,7268,12006,54.8379181,-2.08676844,14.25,261.52,60702.0,33417000.0,25.931,-107.71,495,7,261.81,0.0,1.0943201661173676,0.0106377753384315,1753,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
403,1754,143427853,559832.5,6077777.5,54.8435292,-2.06826579,3,1649,POINT (-2.06826579 54.8435292),143427853,7140,12242,54.8435292,-2.06826579,13.652,247.24,59233.0,41598000.0,25.33,-98.804,495,7,247.01,0.0,1.2833899312119077,0.0141569817154304,1754,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
404,1756,152716119,575402.5,6075642.5,54.8222445,-1.82641131,1,1699,POINT (-1.82641131 54.8222445),152716119,7567,15356,54.8222445,-1.82641131,15.573,193.52,73868.0,1314100.0,22.399,-155.04,559,8,193.77,0.0,1.4863118724874982,0.048802435692879,1756,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
405,1761,153196866,579712.5,6075532.5,54.8205893,-1.75937641,1,1570,POINT (-1.75937641 54.8205893),153196866,7589,16218,54.8205893,-1.75937641,11.936,148.75,67380.0,1273000.0,19.536,-83.225,565,8,149.96,0.0,1.1450872594954424,0.0345737126700434,1761,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
406,1762,153251661,526392.5,6075517.5,54.8260989,-2.589188,1,1763,POINT (-2.589188 54.8260989),153251661,7592,5554,54.8260989,-2.589188,12.239,398.67,70246.0,1599900.0,46.758,-174.78,700,17,397.52,0.0,1.1242878790183957,0.0804963511013171,1762,722.0,MUDSTONE,0.619047619,8,43–129,85.96499999999999
407,1763,155305091,526017.5,6075047.5,54.8218949,-2.59506716,2,1764,POINT (-2.59506716 54.8218949),155305091,7686,5479,54.8218949,-2.59506716,11.226,350.27,69570.0,8458800.0,36.257,-57.828,699,17,349.18,0.0,1.273669419655245,0.0378143171600772,1763,160.0,LIMESTONE,0.552380952,7,34–43,38.533500000000004
408,1764,156747193,522292.5,6074717.5,54.8191088,-2.65306669,2,1765,POINT (-2.65306669 54.8191088),156747193,7752,4734,54.8191088,-2.65306669,8.2016,208.86,64807.0,20220000.0,46.77,-174.19,699,17,209.4,0.0,1.355491392965101,0.0276852723185796,1764,703.0,SANDSTONE,0.628571429,8,43–129,85.96499999999999
409,1765,159765193,521442.5,6074027.5,54.8129452,-2.66634591,2,1766,POINT (-2.66634591 54.8129452),159765193,7890,4564,54.8129452,-2.66634591,7.4586,178.55,63323.0,24336000.0,37.378,-100.74,699,17,178.05,0.0,1.3684653968838485,0.0216277144880076,1765,703.0,SANDSTONE,0.628571429,7,34–43,38.533500000000004
410,1766,163682128,519752.5,6073132.5,54.8049717,-2.6927036,2,1767,POINT (-2.6927036 54.8049717),163682128,8069,4226,54.8049717,-2.6927036,6.2429,137.19,60706.0,28606000.0,29.207,-45.007,699,17,137.33,0.0,1.099830264988857,0.0114199042514676,1766,703.0,SANDSTONE,0.628571429,6,28–34,31.032500000000002
412,1781,155229735,586407.5,6075067.5,54.8153022,-1.65534675,1,1782,POINT (-1.65534675 54.8153022),155229735,7682,17557,54.8153022,-1.65534675,10.233,129.51,58798.0,1250400.0,19.004,-70.201,573,8,124.27,0.0,1.2892499372123225,0.0401188024481701,1781,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
413,1782,159296894,586492.5,6074137.5,54.8069322,-1.65430217,2,1574,POINT (-1.65430217 54.8069322),159296894,7868,17574,54.8069322,-1.65430217,8.3406,92.044,57594.0,4419500.0,8.505,20.81,573,8,91.748,0.0,1.483840086896012,0.0134113337940844,1782,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,1,6–11,8.492999999999999
414,1786,156425281,552607.5,6074792.5,54.8175179,-2.18130547,1,1752,POINT (-2.18130547 54.8175179),156425281,7737,10797,54.8175179,-2.18130547,20.861,465.9,69524.0,1861400.0,23.915,-31.529,495,7,467.38,0.0,1.1379254575972448,0.0373544639182109,1786,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,4,20–24,21.8765
415,1788,157541076,555887.5,6074537.5,54.8148716,-2.13031666,1,1789,POINT (-2.13031666 54.8148716),157541076,7788,11453,54.8148716,-2.13031666,18.041,379.73,65462.0,1259800.0,32.795,-212.18,498,7,379.49,0.0,1.160471293266604,0.068001448680202,1788,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
416,1789,155988701,555987.5,6074892.5,54.8180503,-2.12869207,2,1790,POINT (-2.12869207 54.8180503),155988701,7717,11473,54.8180503,-2.12869207,17.293,354.65,65034.0,6578200.0,24.772,-73.786,497,7,354.59,0.0,1.3369767350264432,0.0289730575427128,1789,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
417,1790,152581674,557377.5,6075672.5,54.8249019,-2.10690837,2,1753,POINT (-2.10690837 54.8249019),152581674,7561,11751,54.8249019,-2.10690837,15.62,308.47,62903.0,12142000.0,35.62,-247.92,497,7,308.45,0.0,1.1332946430716506,0.0241745495194066,1790,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
418,1791,157627420,550227.5,6074517.5,54.8152909,-2.21838757,1,1792,POINT (-2.21838757 54.8152909),157627420,7792,10321,54.8152909,-2.21838757,14.617,407.46,77783.0,1257200.0,30.562,-39.737,13,1,406.99,0.0,1.200422856288554,0.0577214062111333,1791,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
419,1792,156271570,549267.5,6074827.5,54.8181718,-2.2332723,2,1735,POINT (-2.2332723 54.8181718),156271570,7730,10129,54.8181718,-2.2332723,12.773,349.23,76572.0,14440000.0,27.574,-2.6798,8,1,349.53,0.0,1.1653059022814003,0.0162138027277115,1792,262.0,LIMESTONE,0.552380952,5,24–28,26.1535
420,1793,157631442,570337.5,6074517.5,54.8128728,-1.90550137,1,1794,POINT (-1.90550137 54.8128728),157631442,7792,14343,54.8128728,-1.90550137,8.5007,255.37,32365.0,2188600.0,29.673,5.0136,523,7,257.26,0.0,1.1209246977653822,0.0427060961904538,1793,722.0,MUDSTONE,0.619047619,6,28–34,31.032500000000002
421,1794,154264820,570527.5,6075287.5,54.8197646,-1.90235786,2,1713,POINT (-1.90235786 54.8197646),154264820,7638,14381,54.8197646,-1.90235786,7.296,221.5,31476.0,5327000.0,30.253,1.6544,522,7,222.38,0.0,1.1700150400612834,0.0395173754494594,1794,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
422,1795,157781925,557287.5,6074482.5,54.8142193,-2.10854459,1,1790,POINT (-2.10854459 54.8142193),157781925,7799,11733,54.8142193,-2.10854459,17.7,380.95,64361.0,1472600.0,34.191,-223.51,499,7,381.69,0.0,1.2217209839474843,0.0607341131114634,1795,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
423,1796,157800814,542377.5,6074477.5,54.8156565,-2.34054093,1,1738,POINT (-2.34054093 54.8156565),157800814,7800,8751,54.8156565,-2.34054093,15.123,467.35,73713.0,1250100.0,34.307,-51.494,19,1,467.34,0.0,1.1407054227483522,0.057657318096043,1796,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
424,1797,157937556,569952.5,6074447.5,54.8122977,-1.91150794,1,1794,POINT (-1.91150794 54.8122977),157937556,7806,14266,54.8122977,-1.91150794,8.9601,263.01,32692.0,1283400.0,23.44,54.011,522,7,264.03,0.0,1.1945560769972163,0.0407779792402585,1797,722.0,MUDSTONE,0.619047619,4,20–24,21.8765
425,1801,158155957,568412.5,6074397.5,54.8120609,-1.93547818,1,1802,POINT (-1.93547818 54.8120609),158155957,7816,13958,54.8120609,-1.93547818,9.6651,341.02,33947.0,1309000.0,43.148,-76.04,520,7,340.99,0.0,1.1432590433010883,0.0815644168238056,1801,722.0,MUDSTONE,0.619047619,7,34–43,38.533500000000004
426,1802,153740168,568087.5,6075407.5,54.8211802,-1.94029678,2,1712,POINT (-1.94029678 54.8211802),153740168,7614,13893,54.8211802,-1.94029678,7.7262,254.48,32734.0,8829800.0,37.398,-33.497,519,7,255.45,0.0,1.155300019335476,0.0383458288999899,1802,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
427,1803,158246881,585632.5,6074377.5,54.809236,-1.66760752,1,1573,POINT (-1.66760752 54.809236),158246881,7820,17402,54.809236,-1.66760752,9.3568,112.21,58785.0,1267600.0,14.647,-25.431,574,8,111.62,0.0,1.3155604850382745,0.0320227803981323,1803,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
428,1810,158567136,546632.5,6074302.5,54.8137062,-2.27436041,1,1736,POINT (-2.27436041 54.8137062),158567136,7835,9602,54.8137062,-2.27436041,15.684,428.25,78331.0,1798300.0,25.379,30.33,12,1,428.39,0.0,1.239145206750707,0.0336895431667358,1810,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
429,1813,158743732,554812.5,6074262.5,54.8125192,-2.14709505,1,1789,POINT (-2.14709505 54.8125192),158743732,7843,11238,54.8125192,-2.14709505,19.244,421.96,66741.0,1434800.0,38.075,-313.37,497,7,419.35,0.0,1.28034102748078,0.0504860893730118,1813,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
430,1814,158881387,586957.5,6074232.5,54.8077053,-1.64704116,1,1782,POINT (-1.64704116 54.8077053),158881387,7849,17667,54.8077053,-1.64704116,9.3768,102.8,58193.0,1250400.0,11.051,-1.592,576,8,102.03,0.0,1.262101905895758,0.0226630519195572,1814,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
431,1819,159358409,565912.5,6074122.5,54.8099249,-1.97443456,1,1802,POINT (-1.97443456 54.8099249),159358409,7871,13458,54.8099249,-1.97443456,11.162,354.1,35854.0,1738700.0,6.7662,274.2,519,7,349.73,0.0,1.2350407800688112,0.0394342187533509,1819,722.0,MUDSTONE,0.619047619,1,6–11,8.492999999999999
432,1820,159447637,574487.5,6074102.5,54.8085447,-1.84104562,1,1821,POINT (-1.84104562 54.8085447),159447637,7875,15173,54.8085447,-1.84104562,16.742,244.6,75191.0,1300600.0,19.974,-89.14,556,8,245.26,0.0,1.2541496573832651,0.0307708179531368,1820,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
433,1821,162687276,577582.5,6073362.5,54.8014267,-1.7931002,2,1822,POINT (-1.7931002 54.8014267),162687276,8023,15792,54.8014267,-1.7931002,11.904,146.68,71200.0,26170000.0,15.616,-39.494,548,8,146.39,0.0,1.558401407150028,0.0113649012831229,1821,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
434,1822,163650114,578492.5,6073142.5,54.7993085,-1.77900708,3,1571,POINT (-1.77900708 54.7993085),163650114,8067,15974,54.7993085,-1.77900708,11.242,136.04,69741.0,39511000.0,14.243,-24.423,548,8,135.7,0.0,1.609484628489594,0.0092439460534655,1822,833.0,SANDSTONE,0.552380952,2,11–15,12.7015
435,1823,159510112,558667.5,6074087.5,54.8105104,-2.08715332,1,1754,POINT (-2.08715332 54.8105104),159510112,7878,12009,54.8105104,-2.08715332,18.515,406.12,63787.0,1409900.0,29.802,-146.1,500,7,405.68,0.0,1.176884656162193,0.0410591642887679,1823,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
436,1830,160210533,560602.5,6073927.5,54.8088426,-2.05708331,1,1831,POINT (-2.05708331 54.8088426),160210533,7910,12396,54.8088426,-2.05708331,15.143,428.57,47581.0,1421200.0,27.69,14.854,513,7,434.16,0.0,1.315689451784358,0.0557070128344251,1830,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
437,1831,153717274,562777.5,6075412.5,54.8219183,-2.02292577,2,1832,POINT (-2.02292577 54.8219183),153717274,7613,12831,54.8219183,-2.02292577,10.994,281.86,44116.0,9362400.0,31.764,-67.047,513,7,282.17,0.0,1.240846018258189,0.0213895553767392,1831,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
438,1832,147401381,564357.5,6076862.5,54.8347466,-1.99801606,2,1722,POINT (-1.99801606 54.8347466),147401381,7323,13147,54.8347466,-1.99801606,9.1935,235.99,41455.0,18517000.0,22.099,32.901,513,7,236.07,0.0,1.355792348484523,0.0124183566402138,1832,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,4,20–24,21.8765
439,1841,161064709,563972.5,6073732.5,54.8066719,-2.00470099,1,1832,POINT (-2.00470099 54.8066719),161064709,7949,13070,54.8066719,-2.00470099,13.415,388.78,45152.0,1514200.0,25.321,49.745,515,7,389.44,0.0,1.1723150151258872,0.0484495567111399,1841,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
440,1842,161108154,562247.5,6073722.5,54.8067991,-2.03153676,1,1831,POINT (-2.03153676 54.8067991),161108154,7951,12725,54.8067991,-2.03153676,13.971,373.68,46414.0,1263800.0,32.737,-82.903,514,7,374.45,0.0,1.2974563771801224,0.0518417948445077,1842,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
441,1843,161219722,572697.5,6073697.5,54.8051685,-1.86899185,1,1844,POINT (-1.86899185 54.8051685),161219722,7956,14815,54.8051685,-1.86899185,16.711,267.51,77732.0,1395900.0,20.199,-70.207,549,8,267.33,0.0,1.118431544523962,0.0360383497679943,1843,833.0,SANDSTONE,0.552380952,4,20–24,21.8765
442,1844,162883238,572852.5,6073317.5,54.8017317,-1.86667648,2,1845,POINT (-1.86667648 54.8017317),162883238,8032,14846,54.8017317,-1.86667648,15.967,252.72,77273.0,5011600.0,22.775,-110.32,548,8,253.32,0.0,1.1498669479029162,0.0214623224013918,1844,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
443,1845,165422056,573757.5,6072737.5,54.7963882,-1.85274866,2,1846,POINT (-1.85274866 54.7963882),165422056,8148,15027,54.7963882,-1.85274866,14.832,229.65,76037.0,8765200.0,24.173,-129.98,548,8,228.56,0.0,1.142481813086145,0.0300798769561969,1845,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,5,24–28,26.1535
444,1846,166495318,574887.5,6072492.5,54.7940195,-1.83523952,2,1847,POINT (-1.83523952 54.7940195),166495318,8197,15253,54.7940195,-1.83523952,13.869,194.87,74716.0,13810000.0,33.945,-276.02,548,8,194.77,0.0,1.1545573053134568,0.0198239373215359,1846,833.0,SANDSTONE,0.552380952,7,34–43,38.533500000000004
445,1847,163956108,576652.5,6073072.5,54.7989641,-1.8076408,2,1821,POINT (-1.8076408 54.7989641),163956108,8081,15606,54.7989641,-1.8076408,12.609,158.04,72571.0,19978000.0,23.937,-143.72,548,8,158.1,0.0,1.4073572300678443,0.0116612531973528,1847,833.0,SANDSTONE,0.552380952,4,20–24,21.8765
446,1850,161427991,519217.5,6073647.5,54.8096205,-2.70099248,1,1766,POINT (-2.70099248 54.8096205),161427991,7966,4119,54.8096205,-2.70099248,7.6009,177.04,61530.0,1294400.0,29.243,-43.306,706,17,178.97,0.0,1.1096196556549431,0.0536630379585551,1850,703.0,SANDSTONE,0.628571429,6,28–34,31.032500000000002
447,1851,161630766,547772.5,6073602.5,54.8073087,-2.2567382,1,1852,POINT (-2.2567382 54.8073087),161630766,7975,9830,54.8073087,-2.2567382,15.622,432.44,78887.0,1312300.0,27.1,7.3056,10,1,430.66,0.0,1.1796302662264764,0.0441523466203817,1851,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
448,1852,156905630,549237.5,6074682.5,54.8168718,-2.23376379,2,1792,POINT (-2.23376379 54.8168718),156905630,7759,10123,54.8168718,-2.23376379,12.883,352.08,76740.0,12029000.0,27.56,-2.5086,8,1,352.55,0.0,1.134591382601333,0.0192475323834152,1852,262.0,LIMESTONE,0.552380952,5,24–28,26.1535
449,1853,161736322,528192.5,6073577.5,54.8085672,-2.56135996,1,1763,POINT (-2.56135996 54.8085672),161736322,7980,5914,54.8085672,-2.56135996,14.882,487.14,72762.0,1756200.0,43.254,-155.49,699,17,488.19,0.0,1.215920595533414,0.0521375475910583,1853,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
450,1855,161937484,548802.5,6073532.5,54.8065805,-2.24072643,1,1856,POINT (-2.24072643 54.8065805),161937484,7989,10036,54.8065805,-2.24072643,14.812,410.48,78383.0,1250500.0,32.047,-64.633,11,1,410.06,0.0,1.2430596916331589,0.0634196093859287,1855,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
451,1856,159880138,549292.5,6074002.5,54.810756,-2.23302373,2,1852,POINT (-2.23302373 54.810756),159880138,7895,10134,54.810756,-2.23302373,13.504,367.42,77539.0,7939400.0,29.455,-29.038,8,1,368.72,0.0,1.171175356713669,0.0224853942077443,1856,262.0,LIMESTONE,0.552380952,6,28–34,31.032500000000002
452,1858,162085675,523652.5,6073497.5,54.808083,-2.63200144,1,1764,POINT (-2.63200144 54.808083),162085675,7996,5006,54.808083,-2.63200144,11.26,345.89,67022.0,1841100.0,73.372,-473.78,701,17,352.42,0.0,1.212357111715497,0.0750019390602142,1858,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
453,1859,162260523,522552.5,6073457.5,54.8077742,-2.64911859,1,1765,POINT (-2.64911859 54.8077742),162260523,8004,4786,54.8077742,-2.64911859,10.089,245.16,64888.0,1301800.0,24.414,0.85943,702,17,247.17,0.0,1.2542093544095831,0.0533820352058928,1859,703.0,SANDSTONE,0.628571429,5,24–28,26.1535
